Player,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,Team,Start Date,End Date
MW Short,4,4.0,2.0,2.0,0.0,0.0,2.0,1 (1ct 0st),0.5,Australia,2025-02-01,2025-03-01
GJ Maxwell,3,3.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.333,Australia,2025-02-01,2025-03-01
A Zampa,4,4.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.25,Australia,2025-02-01,2025-03-01
SA Abbott,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-02-01,2025-03-01
C Connolly,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-02-01,2025-03-01
BJ Dwarshuis,3,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-02-01,2025-03-01
AM Hardie,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-02-01,2025-03-01
TM Head,3,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-02-01,2025-03-01
SH Johnson,3,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-02-01,2025-03-01
T Sangha,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-02-01,2025-03-01
Mohammad Nabi,3,3.0,3.0,3.0,0.0,0.0,3.0,3 (3ct 0st),1.0,Afghanistan,2025-02-01,2025-03-01
Azmatullah Omarzai,3,3.0,2.0,2.0,0.0,0.0,2.0,1 (1ct 0st),0.666,Afghanistan,2025-02-01,2025-03-01
Rahmanullah Gurbaz,3,3.0,2.0,2.0,0.0,2.0,0.0,2 (2ct 0st),0.666,Afghanistan,2025-02-01,2025-03-01
Rahmat Shah,3,3.0,2.0,2.0,0.0,0.0,2.0,1 (1ct 0st),0.666,Afghanistan,2025-02-01,2025-03-01
Gulbadin Naib,3,3.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.333,Afghanistan,2025-02-01,2025-03-01
Hashmatullah Shahidi,3,3.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.333,Afghanistan,2025-02-01,2025-03-01
Ibrahim Zadran,3,3.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.333,Afghanistan,2025-02-01,2025-03-01
Sediqullah Atal,3,3.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.333,Afghanistan,2025-02-01,2025-03-01
Fazalhaq Farooqi,3,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Afghanistan,2025-02-01,2025-03-01
Noor Ahmad,3,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Afghanistan,2025-02-01,2025-03-01
Rashid Khan,3,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Afghanistan,2025-02-01,2025-03-01
M Jansen,2,2.0,3.0,3.0,0.0,0.0,3.0,3 (3ct 0st),1.5,South Africa,2025-02-01,2025-03-01
H Klaasen,2,2.0,3.0,2.0,1.0,2.0,0.0,2 (1ct 1st),1.5,South Africa,2025-02-01,2025-03-01
T Bavuma,3,3.0,2.0,2.0,0.0,0.0,2.0,2 (2ct 0st),0.666,South Africa,2025-02-01,2025-03-01
KA Maharaj,3,3.0,2.0,2.0,0.0,0.0,2.0,1 (1ct 0st),0.666,South Africa,2025-02-01,2025-03-01
AK Markram,2,2.0,2.0,2.0,0.0,0.0,2.0,1 (1ct 0st),1.0,South Africa,2025-02-01,2025-03-01
PWA Mulder,4,4.0,2.0,2.0,0.0,0.0,2.0,1 (1ct 0st),0.5,South Africa,2025-02-01,2025-03-01
RD Rickelton,2,2.0,2.0,2.0,0.0,2.0,0.0,2 (2ct 0st),1.0,South Africa,2025-02-01,2025-03-01
M Mpongwana,1,1.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),1.0,South Africa,2025-02-01,2025-03-01
S Muthusamy,2,2.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.5,South Africa,2025-02-01,2025-03-01
L Ngidi,4,4.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.25,South Africa,2025-02-01,2025-03-01
K Rabada,2,2.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.5,South Africa,2025-02-01,2025-03-01
HE van der Dussen,2,2.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.5,South Africa,2025-02-01,2025-03-01
K Verreynne,2,2.0,1.0,1.0,0.0,1.0,0.0,1 (1ct 0st),0.5,South Africa,2025-02-01,2025-03-01
C Bosch,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
E Bosch,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
MP Breetzke,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
CJ Dala,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
T de Zorzi,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
DA Miller,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
T Shamsi,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
JF Smith,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
T Stubbs,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,South Africa,2025-02-01,2025-03-01
V Kohli,2,2.0,3.0,3.0,0.0,0.0,3.0,2 (2ct 0st),1.5,India,2025-03-01,2025-03-08
KL Rahul,2,2.0,2.0,1.0,1.0,1.0,0.0,1 (1ct 0st),1.0,India,2025-03-01,2025-03-08
SS Iyer,2,2.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.5,India,2025-03-01,2025-03-08
AR Patel,2,2.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.5,India,2025-03-01,2025-03-08
Shubman Gill,2,2.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.5,India,2025-03-01,2025-03-08
RA Jadeja,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,India,2025-03-01,2025-03-08
Kuldeep Yadav,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,India,2025-03-01,2025-03-08
Mohammed Shami,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,India,2025-03-01,2025-03-08
HH Pandya,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,India,2025-03-01,2025-03-08
RG Sharma,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,India,2025-03-01,2025-03-08
CV Varun,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,India,2025-03-01,2025-03-08
GD Phillips,2,2.0,3.0,3.0,0.0,0.0,3.0,2 (2ct 0st),1.5,New Zealand,2025-03-01,2025-03-08
R Ravindra,2,2.0,3.0,3.0,0.0,0.0,3.0,2 (2ct 0st),1.5,New Zealand,2025-03-01,2025-03-08
KS Williamson,2,2.0,3.0,3.0,0.0,0.0,3.0,2 (2ct 0st),1.5,New Zealand,2025-03-01,2025-03-08
TWM Latham,2,2.0,2.0,2.0,0.0,2.0,0.0,1 (1ct 0st),1.0,New Zealand,2025-03-01,2025-03-08
WA Young,2,2.0,2.0,2.0,0.0,0.0,2.0,2 (2ct 0st),1.0,New Zealand,2025-03-01,2025-03-08
MG Bracewell,2,2.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.5,New Zealand,2025-03-01,2025-03-08
MJ Henry,2,2.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),0.5,New Zealand,2025-03-01,2025-03-08
KA Jamieson,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,New Zealand,2025-03-01,2025-03-08
DJ Mitchell,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,New Zealand,2025-03-01,2025-03-08
W O'Rourke,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,New Zealand,2025-03-01,2025-03-08
MJ Santner,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,New Zealand,2025-03-01,2025-03-08
S Mahmood,1,1.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),1.0,England,2025-03-01,2025-03-08
JC Archer,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
HC Brook,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
JC Buttler,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
BM Duckett,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
LS Livingstone,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
J Overton,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
AU Rashid,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
JE Root,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
PD Salt,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
JL Smith,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,England,2025-03-01,2025-03-08
BJ Dwarshuis,1,1.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),1.0,Australia,2025-03-01,2025-03-08
GJ Maxwell,1,1.0,1.0,1.0,0.0,0.0,1.0,1 (1ct 0st),1.0,Australia,2025-03-01,2025-03-08
AT Carey,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-03-01,2025-03-08
C Connolly,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-03-01,2025-03-08
NT Ellis,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-03-01,2025-03-08
TM Head,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-03-01,2025-03-08
JP Inglis,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Australia,2025-03-01,2025-03-08
